22,0
CONTINUED: ( 3),0
STONE,2
Stone here,3
"Under no circumstances do you discuss this matter with anyone, inside or outside the Bureau",3
Got me?,3
INTERCOM VOICE,2
"Yes, sir",3
"GREER disconnects the intercom, STONE moves to leave",1
GREER,2
You still thinking lightning?,3
CUT TO:,0
INT,0
LUXURY BUILDING/LOBBY - DAY,5
"Elegant, traditional decor",1
"ARMANDO, the limousine driver from the opening sequence, is posted amidst the mirrors and plush furniture",1
"An elegantly dressed CLERK is at the lobby desk, checking on a COMPUTER SCREEN",1
GREER and PETERS wait,1
CLERK,2
Dr,3
Canter is expecting you,3
But no weapons are permitted in the penthouse,3
PETERS,2
We're federal agents,3
CLERK,2
I'm sorry,3
You'll have to leave them with me,3
"At Greer's nod, Peters takes out her holstered GUN",1
GREER does the same,1
"The Clerk locks both the agents' guns in a drawer, then comes out from behind the desk",1
ARMANDO approaches,1
The Clerk passes him a KEY,1
ARMANDO,2
I work for Dr,3
Canter,3
His private elevator's this way,3
They follow him toward an ALCOVE in the back of the lobby,1
PETERS,2
You're the one who drove Anthony,3
Canter that night?,3
(CONTINUED),4
,0
,0
,0
,0
23,0
CONTINUED:,0
ARMANDO,2
(NODS),4
I gave the police a statement,3
"AT A PRIVATE ELEVATOR, while ARMANDO turns a key, a",1
SCANNER automatically swings out on a cantilevered arm,1
GREER,2
is this necessary?,3
ARMANDO,2
Dr,3
Canter's rules,3
LIGHT flashes in their faces as they're scanned,1
"The elevator doors open, and the three of them get on",1
"CLOSE ON SCANNER - after they've entered the elevator, small HEAD-SHOTS of GREER and PETERS, vital stats below, appear one after the other on the SCREEN",1
INT,0
ELEVATOR - DAY,5
"GREER turns to ARMANDO, who's staring straight ahead",1
GREER,2
"Kid liked the wild side, huh",3
Did his father know?,3
"Armando doesn't answer, this is getting too personal",1
INT,0
CANTER'S PENTHOUSE/FOYER - DAY,5
THE ELEVATOR opens into a marble entrance area,1
"It's traditional, tastefully opulent-- artwork, sculpture",1
"A small, automated VACUUM CLEANER moves along a Persian rug",1
Armando moves ahead of them to announce their presence,1
Greer and Peters speak quietly,1
PETERS,2
Nice place,3
GREER,2
Canter must get a piece of every surrogate they sell,3
CANTER emerges from a study,1
"His face is young, but there's some grey at his temples",1
"Otherwise, he looks identical to the dead TUXEDO",1
GREER takes this in,1
GREER (CONT'D),2
Dr,3
Canter?,3
(CONTINUED),4
,0
,0
,0
,0
24,0
CONTINUED:,0
CANTER,2
That's right,3
You're with the FBI,3
PETERS,2
Yes we are,3
He leads them into--,3
INT,0
CANTER'S PENTHOUSE/STUDY - DAY,5
"A traditional study, wood paneling, books",1
WINDOWS lead to a BALCONY,1
ARMANDO remains IN BG throughout scene,1
PETERS,2
"We're very sorry for your loss, sir",3
CANTER,2
What progress have you made with the investigation?,3
GREER,2
"I can't help noticing, your surrogate-- it's very similar to the unit your son was using",3
"Canter pauses, then moves to a DOOR and opens it",1
#NAME?,1
"INSIDE FLICKER ON, revealing--",1
#NAME?,1
"Four surrogates here, all versions of the man we've just seen--",1
"Canter at different stages of life, from youth to almost elderly",1
Two of the charging bays are empty,1
CANTER,2
I allowed Tony to borrow one of my surrogates when he wanted to spend time in D,3
C,3
I encouraged him to take advantage of the cultural,3
OFFERINGS--,3
PETERS,2
"Wait, how is that possible?",3
Aren't your surries locked to your neural signature?,3
CANTER,2
(closing the door),4
I wrote the code that remains at the core of all surrogates,3
It wasn't difficult for me to make my synth units accessible to my son,3
(CONTINUED),4
,0
,0
,0
,0
25,0
CONTINUED:,0
GREER -,2
Like getting the keys to dad's car,3
CANTER,2
I suppose,3
(BEAT),4
The coroner says that Tony was online when it happened,3
Why hasn't the surrogate been returned to me?,3
PETERS,2
We're still analyzing the damage--,3
CANTER,2
It was attacked?,3
PETERS,2
We really can't get into the details of an ongoing investigation--,3
GREER,2
Dr,3
Canter-- we don't know of any way to kill an operator remotely,3
Do you?,3
CANTER,2
"No, but-- at the beginning, all of us at VSI were worried about it",3
"It's why every surrogate has a built-in fail-safe, they disconnect before they can transmit a potentially dangerous signal",3
PETERS,2
Can you think of anyone who might want to harm your son?,3
CANTER,2
"I the sad fact is, Tony and I were just getting to know each other he grew up with his mother in California",3
"Canter's voice drifts off, he's starting to look far away, pained",1
He sits slowly behind his desk,1
CANTER (CONT'D),2
If this wasn't an accident then it's because of me that he's,3
(BEAT),4
I'm sorry,3
You'll have to excuse me,3
(CONTINUED),4
,0
,0
,0
,0
26,0
CONTINUED: (2),0
"Before Greer and Peters can reply, Canter goes rigid, eyes blank-- he's disconnected",1
GREER,2
Guess the interview's over,3
PETERS,2
(QUIETLY),4
Can you imagine what it's like to lose your only child?,3
Greer scribbles something on a BUSINESS CARD,3
GREER,2
Not really,3
You got kids?,3
PETERS,2
(shakes her head),4
"Jim and I talked about it, but",3
GREER,2
Lot of that going around,3
He starts to place the card on the desk before the immobile Canter,1
Armando steps forward warily-- Greer shows him the card before putting it down,1
GREER (CONT'D),2
If he thinks of anything else,3
ARMANDO,2
(NODDING),4
I'll show you out,3
"As they move back toward the lobby elevator, we remain with the motionless Canter a beat",1
"Then, the CAMERA",1
"MOVES quickly from the study, and THROUGH A WALL to find--",1
INT,0
CANTER'S PENTHOUSE/CONTROL AREA - DAY,5
#NAME?,1
"REAL CANTER is much older than his surrogate, his face stubbly",1
"His body is twisted and nearly useless, his head held up by a brace",1
"A victim of some horrible degenerative disease, Canter only has the use of one arm, via an elaborate electronic armature",1
He's just disconnected his HEADSET,1
There are,1
TEARS streaming down his cheeks,1
"His projector SCREEN faces him, with his working arm he calls up an old MEMORY FILE",1
(CONTINUED),4
,0
,0
,0
,0
27,0
CONTINUED:,0
ON PROJECTOR SCREEN - FOOTAGE SLOWED DOWN SLIGHTLY. A,1
(the kid we saw dead,1
POV on eighteen-year-old TONY CANTER in the dorm room) as he hauls up a sail in the front of a,1
BOAT,1
He looks toward CAMERA and smiles,1
EXT,0
LUXURY BUILDING - DAY,5
GREER and PETERS move from the entrance to Canter's residential high-rise,1
PETERS,2
So we're talking mistaken T,3
D,3
GREER,2
"Someone targeted Canter's surrie, got the wrong operator",3
"They get to their car, parked in a RED ZONE",1
"GREER curls his lip at a METER MAID-- a DRONE SURROGATE ON WHEELS, NO",1
"EARS, as it rolls calmly away from his car",1
GREER (CONT'D),2
I'm sure the guy's got enemies he never even heard of,3
PETERS,2
My money's on the Dreads,3
(off Greer's look),4
"Excuse me, the ""humans",3
"""",3
"Greer rips the TICKET from the windshield, tears it in half and throws it in the back of the car, as they both get in",1
CUT TO:,0
INT,0
VSI LOBBY - DAY,5
MOVE OVER a DISPLAY depicting the HISTORY OF SURROGATES,1
"MODELS are arranged chronologically, from primitive- looking, obvious ROBOTS, moving stiffly, to ANIMATED",1
"MANNEQUINS (like the landlady) to the MODERN UNITS, almost indistinguishable from human beings, whose repetitive movements are smooth, fully articulated",1
"GREER and PETERS, in plainclothes, move past the display",1
"Greer stops in his tracks, seeing-'-",1
(CONTINUED),4
,0
,0
,0
,0
28,0
CONTINUED:,0
"A DISPLAY that reads, ""BREAKING THE MIND'S CODE",1
""" A",1
"VIDEO LOOP shows a young CANTER (much like his surrogate) seated at a worktable with ELECTRONIC GEAR, beside a",1
"SUBJECT lying on a table, hundreds of WIRES affixed to his head",1
"These lead to a crude MANNEQUIN, which turns its head, rolls its eyes, moves its mouth",1
We hear a,1
"VIDEO NARRATOR, volume low",1
VIDEO NARRATOR,2
,0
Dr,3
Lionel Canter's breakthrough experiments led to the technology for decoding brain impulses and transferring the signals to synthetic humans,3
GREER,2
Damn,3
Why didn't I think of that?,3
The two of them move on to an ELEVATOR BANK,1
INT,0
VSI CONFERENCE ROOM - DAY,5
A GORGEOUS ASSISTANT with plenty of cleavage enters with two cups of coffee,1
"She takes them to GREER and PETERS, who sit at the table in this dramatic conference area",1
PETERS,2
Thank you,3
ASSISTANT,2
Mr,3
Welch will be with you in a minute,3
(SHIMMIES OUT),4
PETERS,2
She's a little over the top,3
GREER,2
Just advertising the product,3
(sips his coffee),4
Ugh,3
PETERS,2
"It's delicious, if you want it to be",3
Adjust your interface,3
GREER,2
"Right, I keep forgetting that",3
(ANOTHER SIP),4
Mmm,3
So good,3
They rise as--,3
(CONTINUED),4
,0
,0
,0
,0
29,0
CONTINUED:,0
#NAME?,1
"Like most everyone else, he's",1
"30ish, handsome, a slick PR man in a suit",1
"Behind him are a MALE and FEMALE LAWYER, unsmiling",1
All wear ID,1
BADGES around their necks with the VSI logo,1
WELCH,2
Agents Greer and Peters? I'm Victor,3
"Welch, VP corporate relations",3
He shakes their hands,3
PETERS,2
Thanks for taking the time to see us,3
WELCH,2
No problem,3
Do you happen to know,3
Andy Stone?,3
GREER,2
Our immediate superior,3
WELCH,2
Really,3
Do give him my regards--,3
"The MALE LAWYER cuts him off, leaning across the table to shake hands",3
MALE LAWYER,2
We're from the legal department,3
FEMALE LAWYER,2
Hope you don't mind if we sit in,3
PETERS,2
Not at all,3
I didn't get your names--?,3
WELCH,2
(OVER HER),4
"You might be interested in a free software upgrade we're offering to all law enforcement officials, better night vision for your synth unit, improved pursuit capability",3
GREER,2
Mm,3
Any idea what could cause a surrogate's head to explode from the inside?,3
"On the table, in a plastic EVIDENCE BAG, is a fried",1
CIRCUIT-BOARD along with a pair of SHATTERED EYEBALLS,1
"Greer passes this to Welch, who barely looks at it",1
(CONTINUED),4
,0
,0
,0
,0
30,0
CONTINUED: (2),0
MALE LAWYER,2
Mr,3
Welch isn't qualified to answer that question,3
You'd be better off speaking to one of our technicians,3
WELCH smiles pleasantly,3
FEMALE LAWYER,2
What does the operator say?,3
GREER,2
Not much,3
He's dead,3
PETERS,2
"A massive brain hemmorhage, it happened while he was online",3
FEMALE LAWYER,2
I'm sorry to hear that,3
But I can assure you it has nothing to do with,3
VSI products,3
"If a man suffers a heart attack while driving, he doesn't have a case against the automobile manufacturer",3
WELCH nods in agreement,1
GREER gamely continues to address his questions to the VP,1
GREER,2
"No one's talking lawsuit we'd just like to know, is there any precedent for an operator being killed by signals from his synth unit?",3
MALE LAWYER,2
(ALMOST INDIGNANT),4
NONE WHATSOEVER--,1
FEMALE LAWYER,2
The idea is absurd,3
"If it were possible, it would defeat the purpose of surrogacy",3
MALE LAWYER,2
"Surries have jumped from bridges, been shot or blown to bits without the least harm to the operators- the fail-safes always kick in",3
Every case that's been brought against VSI has been shown to be the result of user negligence,3
(CONTINUED),4
,0
,0
,0
,0
31,0
CONTINUED: (3),0
FEMALE LAWYER,2
"We can't help it if customers forget to eat, sleep or take their medicine",3
"WELCH shrugs and rises, followed by the lawyers",3
WELCH,2
If that's all a pleasure talking with you,3
GREER,2
There is one more thing,3
The victim was Anthony Canter,3
The son of one of your company's founders,3
GREER studies them as they process this news,1
GREER (CONT'D),2
Kind of a strange coincidence,3
WELCH,2
Dr,3
"Canter has retired, but we'll be sure to send our condolences",3
EXT,0
VSI HEADQUARTERS - DAY,5
"GREER and PETERS move from a glass corporate tower, across beautifully manicured gardens",1
GREER carries the evidence in a briefcase,1
PETERS,2
What's our take-away?,3
GREER,2
(SHRUGS),4
"I used to be able to read people, back when they were people",3
PETERS,2
You mean before they all became lawyers?,3
GREER,2
(A SMILE),4
You made a joke,3
"Maybe there's hope for you, Peters",3
They head for a MANUFACTURING COMPLEX,3
,0
,0
,0
,0
32,0
INT,0
VSI FACTORY - DAY,5
AN OVERHEAD CONVEYOR carries PLASTIC RIBCAGES and SPINAL,1
"COLUMNS containing ELECTRONIC PARTS, FLUID SACS and",1
TUBES,1
"ARMS and LEGS, elaborate hydraulic apparatus, are attached by ROBOTIC ASSEMBLERS",1
"There's no skin yet, just the exposed machinery, made mostly of plastic and microcircuitry",1
A WINDOW overlooks the factory floor,1
"Here, TECHNICIANS sit at COMPUTER STATIONS, monitoring the processes below",1
"GREER and PETERS stand before WATERS, who looks like a basketball player-- hugely tall, African-American, tattooed, in casual clothes",1
"GREER waves a hand up in his face, trying to get his attention",1
GREER,2
Mr,3
Waters? Seth Waters?,3
"GREER checks the man's ID BADGE-- a PHOTO of a pudgy, bearded white man with glasses, the name SETH WATERS",1
"Suddenly, WATERS snaps out of it, looks down at the two agents",1
"Despite his appearance, his manner is nerdy",1
WATERS,2
"Hello, sorry",3
I was in the can,3
PETERS,2
We were told you could help us with some technical issues,3
WATERS,2
To whom am I addressing myself?,3
GREER,2
We're with the FBI,3
He studies the BADGES they hold out,1
WATERS,2
Really? Cool,3
INT,0
VSI LAB - DAY,5
"X-CLOSE on the dense, blackened and partially melted",1
"CIRCUIT BOARD, a labyrinth of LINES and PATTERNS",1
WATERS peers into a huge ELECTRONIC MICROSCOPE in this laboratory,1
"COMPUTER MONITORS, mysterious EQUIPMENT",1
(CONTINUED),4
,0
,0
,0
,0
33,0
CONTINUED:,0
WATERS,2
Heat build-up like this? Every circuit musta fired at once,3
Kablooie,1
GREER and PETERS hover nearby,1
"Waters turns his attention to the shattered eyes, picks one up",1
PETERS,2
Ever seen anything like it before?,3
WATERS,2
Not exactly but last week we got a truckload of GI Joes back for reconditioning,3
Couple a the surries were missing optics,3
GREER,2
May we take a look?,3
INT,0
VSI WAREHOUSE - DAY,5
WATERS opens the doors and flips on FLUORESCENT LIGHTS they blink on to reveal--,1
"ROW UPON ROW of SURRIE TEMPLATES, naked, hairless and robotic, not yet personalized with faces and skin",1
"They stand packed like sardines, ready for shipment",1
"WATERS leads GREER and PETERS to a CAGED-IN CORNER of the warehouse, unlocks the gate",1
Inside are STACKED BODIES in the uniforms of different,1
SERVICES,1
"Many are battered and scarred from battle, even in pieces",1
All are wrapped in CLEAR PLASTIC,1
WATERS,2
Old soldiers never die,3
"He consults a HAND-HELD COMPUTER, checks CODE NUMBERS on the bags",1
The SOLDIER'S FACES are all eerily similar even identical,1
No reason to customize cannon fodder,1
WATERS (CONT'D),2
Here we go,3
He peels back the plastic on another identical SOLDIER whose EYES are missing,1
The body is otherwise undamaged,1
PETERS,2
"No bullet holes, no blast damage--?",3
(CONTINUED),4
,0
,0
,0
,0
34,0
CONTINUED:,0
WATERS,2
Not a scratch,3
"GREER moves Waters aside, looks the body over",1
GREER,2
"Brand new camos, no mud, no dirt this thing's never seen combat",3
Name and unit insignia removed let me check out the motherboard,3
WATERS,2
Didn't come back with one,3
I thought it was a little weird,3
GREER stares into the empty eyesockets of the soldier,1
"He hooks a finger in, comes out with--",1
A glistening SHARD OF GLASS on his fingertip,1
CUT TO:,0
EXT,0
BATTLEFIELD - DAY,5
"A FIREFIGHT in a bombed-out DESERT TOWN, somewhere in the",1
Middle East,1
A GRUNT'S POV as a small group of SURROGATE,1
"SOLDIERS, the generic ""GI JOE"" types we saw at VSI, clean up an insurgent outpost",1
"PULASKI, a gung-ho SURRIE SOLDIER, charges into MACHINE",1
GUN FIRE and is BLOWN TO PIECES,1
INT,0
BATTLEFIELD HEADQUARTERS - DAY,5
A WIDER SHOT reveals that this POV is one of many being displayed on BATTLEFIELD MONITORS in a warehouse-sized space,1
"Each hangs above a flesh and blood SOLDIER in loose MARINE UNIFORM, in stim chairs, hooked into sensory projectors",1
The room is bathed in RED LIGHT,1
"REAL PULASKI bolts upright in his stim chair, a WHITE",1
LIGHT goes on as his screen turns to STATIC,1
PULASKI,2
"I'm down, I'm down!",3
A CONTROLLER works quickly at a board,1
"COLONEL BRANDON,_a flesh and blood career military man, in uniform, moves past Pulaski's stim chair, gives him a warning look",1
(CONTINUED),4
,0
,0
,0
,0
35,0
CONTINUED:,0
BRANDON,2
"Damn things aren't free, Pulaski",3
Take the snipers from behind this time,3
PULASKI,2
Yessir,3
CONTROLLER,2
Back on-line,3
"PULASKI lies back in his stim chair, RED LIGHT UP",1
The,1
"POV ON his SCREEN switches to the BACK OF A VAN, the doors open and his new unit charges out, past other",1
REPLACEMENT SOLDIERS still in charging bays,1
"COLONEL BRANDON, moving on, touches his earphone",1
BRANDON,2
"Yeah, I'll be right over",3
He CLAPS a CAPTAIN on the shoulder as he moves out,1
BRANDON (CONT'D),2
Keep an eye on Bravo company,3
CAPTAIN,2
"We will kick some ass, sir",3
EXT,0
MARINE BASE - DAY,5
"HANGARS, boxy buildings, HUMVEES, SOLDIERS marching in formation",1
BRANDON walks with GREER and PETERS,1
BRANDON,2
The United States has the largest surrogate army in the world,3
Why on earth would the defense department want to develop a weapon that could wipe out our own troops?,3
GREER,2
So no such thing exists?,3
BRANDON,2
"If it did, I'd know about it",3
PETERS,2
Those soldiers we saw--,3
(CONTINUED),4
,0
,0
,0
,0
36,0
CONTINUED:,0
BRANDON,2
(a bit impatient),4
We routinely remove motherboards and optics for analysis,3
"Now if you'll excuse me, we're in the middle of a peacekeeping operation",3
They've reached their car,1
Brandon turns on his heel and heads back for a hangar,1
Greer and Peters look after him for a moment,1
PETERS,2
Think he's telling the truth?,3
GREER,2
Not when his lips are moving,3
Greer shakes his head as they both get in the car,1
"WITH BRANDON - Out of earshot of the feds, he speaks into a small earpiece",1
BRANDON,2
"Bill, we may have a problem",3
Is it possible one of our ODs is loose?,3
CUT TO:,0
INT,0
FBI BUILDING/GREER'S OFFICE - DAY,5
CANTER'S IMAGE on a COMPUTER SCREEN,1
"It's his surrogate face, seated at his desk",1
This is a video-phone connection,1
CANTER,2
"Tell me, have you made any progress whatsoever?",3
"REVERSE ANGLE, Greer and Peters sit before the screen",1
BY ROTE:,4
GREER,2
"Sir, we are not at liberty to comment on an ongoing investigation",3
CANTER,2
Don't blow me off like I'm some goddamn reporter,3
"I have resources of my own, do I have to do your jobs for you?",3
(CONTINUED),4
,0
,0
,0
,0
37,0
CONTINUED:,0
"GREER bites back his anger, rises and moves away from the screen before he says something he'll regret",1
He sits at,1
"ANOTHER TERMINAL, returns to work",1
"Peters takes his place, attempting to sound reassuring",1
PETERS,2
"We're exploring every avenue, Dr",3
"Canter, I promise you that, we're doing everything we can",3
CLOSE ON GREER'S TERMINAL - An INSET of the image of the,1
"ASSASSIN'S FACE, no helmet on-- it's much clearer than the one we saw before, this being the bouncer's perspective at the door of the club",1
We hear CANTER and,1
PETERS continue in BG,1
CANTER,2
What,3
What are you doing?,3
PETERS,2
I understand you're grieving--,3
CANTER,2
I'm a target for assassination! I assume you're at least aware of that,3
"WITH PETERS, she looks briefly over her shoulder at Greer with a ""help, get me out of this"" expression",1
"He remains focussed on the image of the assassin, she turns back to",1
"Canter on the screen, maintaining her placating tone",1
PETERS,2
"I appreciate your concern and frustration, obviously we all want immediate results, but--",3
CANTER,2
I've heard enough of your condescending pap,3
The people who did this are going to be punished,3
"CANTER DISCONNECTS, his angry face VANISHES",1
PETERS rises and moves quickly toward Greer,1
GREER,2
You handled that well,3
PETERS,2
(points at screen),4
Where'd you get this?,3
(CONTINUED),4
,0
,0
,0
,0
38,0
CONTINUED: (2),0
GREER,2
The freak who was working the door at the club,3
Got a look at our perp dead-on,3
"ON SCREEN - The Assassin's features HIGHLIGHT, the words",1
"""756 PARTIAL MATCHES.""",1
"REVERSE ANGLE -- GREER types, PETERS watches",1
PETERS,2
Try narrowing the search for Dread affiliation,3
"ON SCREEN - a DIGITAL RAPSHEET, the name JACK STRICKLAND",1
"A ROTATING 3-D MUGSHOT of STRICKLAND, covering all the angles of his face",1
GREER,2
Eighty-seven percent match,3
Close enough for government work,3
GREER and PETERS quickly scan the man's rapsheet,1
PETERS,2
"Jack Strickland, one of the Prophet's groupies torched a surrogate display at a department store--",3
GREER,2
And they let him off?,3
PETERS,2
No known address,3
GREER,2
(RISING),4
Not a problem,3
INT,0
FBI BUILDING/CORRIDOR - DAY,5
"GREER and PETERS walk along a windowless, underground hallway, reach a SECURITY SCANNER",1
GREER,2
Ever come down here? It's like being inside God's head,3
The DOOR UNLOCKS and they enter--,1
,0
,0
,0
,0
39,0
INT,0
FBI BUILDING/SURVEILLANCE CENTER - DAY -,5
"GREER and PETERS go down metal stairs into-a sprawling, high-tech surveillance center",1
"COMPUTER WORKSTATIONS are arranged radially, at the hub is a central COMMAND",1
STATION with large SCREENS facing in all directions,1
GREER and PETERS move toward the center,1
"At first we see just the head and shoulders of scattered FIGURES, staring at the monitor screens",1
ON SCREENS - these are POV SHOTS from thousands of,1
"SURROGATES, the Feds can have a direct surveillance feed from any surrogate's eyes",1
We glimpse POV SHOTS of-- driving-- drinking in a bar-- intimate conversations-- watching an old movie-- a sex partner's face,1
"The FIGURES before the screens are WATCHER DRONES, specialized surrogates-- a head and shoulders mounted on a wheeled contraption attached to tracks",1
"This enables them to move and stop at any monitor quickly, surveilling dozens of surrogates",1
"Males and females, but all have the same faces",1
PETERS stares in wonder at this voyeur's paradise,1
GREER grabs her arm to keep her from getting hit as a WATCHER tracks past,1
"The Watcher ignores them, intent on work",1
They mount stairs into the RAISED HUB that overlooks the work floor,1
An extremely corpulent human being-- BOBBY,1
"SANDERS-- sits on a reinforced rolling chair, which he keeps in almost constant motion, eying the DOZEN SCREENS up here at once",1
ON SCREENS - POVs of actual criminal activity-- frantic running across a park-- a burglary in a darkened jewelry store-- packets of drugs changing hands,1
"BOBBY eats candy, guzzles soda, waves them off for a moment, speaking rapid-fire into his HEADSET",1
BOBBY,2
"Burglary in progress, Charlie4639-",3
"Romeo7812-Sierra8955, need a warrant to shut him down",3
"BOBBY gets a message from his headset, kicks his rolling chair across the room to a special TERMINAL",1
BOBBY (CONT'D),2
Warrant received,3
(CONTINUED),4
,0
,0
,0
,0
40,0
CONTINUED:,0
This terminal displays SURRIE SERIAL NUMBERS,1
"As BOBBY types, the selections narrow until only one is on the screen",1
"""C4639-R7812-S8955.""",1
PETERS,2
(WHISPERS),4
He can cut off operators from here?,3
BOBBY,2
"Anybody, anywhere",3
"Ssh, don't tell anyone",3
It's a gray area legally,3
PETERS isn't comfortable with this,1
BOBBY (CONT'D),2
"Relax, we're the good guys",3
"ON TERMINAL SCREEN - ""OPERATOR DISCONNECT.""",1
"ON THE BURGLARY SCREEN, the POV IMAGE tumbles to the ground, FREEZES there and turns to STATIC",1
"GREER nods, impressed",1
BOBBY eats an entire candy bar in one bite,1
PETERS,2
"You're not a surrogate, are you?",3
BOBBY wheels closer,1
With his mouth full,1
BOBBY,2
"No ma'am, you're looking at the genuine article",3
Bobby Sanders,3
"He extends a greasy hand, which she shakes lightly",1
PETERS,2
Jennifer Peters,3
GREER,2
They've been trying to puppet,3
Bobby for years--,1
BOBBY,2
(points at his head),4
Ain't built the machine yet that can handle this baby,3
"Recognition search caught your dreaddie, screen 11",3
"They move to a screen numbered 11, Bobby taps a CONTROL",1
(CONTINUED),4
,0
,0
,0
,0
41,0
CONTINUED: (2),0
"ON SCREEN - SLO-MO, a city street, JACK STRICKLAND, a moving pedestrian's POV",1
"Strickland's leaning on his bike, helmet off, talking on a CELLPHONE, free hand shoved in his pocket",1
The image FREEZES,1
The bike's,1
"LICENSE PLATE HIGHLIGHTS, along with STRICKLAND'S FACE",1
GREER peers at the time stamp,1
GREER,2
Ten minutes ago? Where?,3
BOBBY,2
"Baltimore, corner of Eastern and",3
Decker,3
Got a feeling he's headed for the reservation,3
GREER,2
(TO PETERS),4
"Stay here, keep tabs on him",3
PETERS,2
What are you doing?,3
GREER,2
(on the move),4
Getting a chopper,3
"Peters takes this in, calls after him",3
PETERS,2
You need to get approval!,3
GREER makes a jerking off motion and is gone,1
BOBBY lets out a BELCH and winks at PETERS,1
CUT TO:,0
EXT,0
BALTIMORE SLUMS - DAY,5
"WITH STRICKLAND, finishing his cell call",1
STRICKLAND,1
 maybe I'm not done with the,1
O,1
D,1
Maybe you're not gonna get it back at all,1
Guy could have a lot of fun with your little toy oh you can do better than that,1
I'll be in touch,1
"He tosses the cellphone in a trashcan, pulls on his helmet, STARTS the bike and peels out",1
,0
,0
,0
,0
42,0
EXT,0
BALTIMORE - DAY,5
"AERIAL SHOT - CAMERA tracking over the CHESAPEAKE BAY and into the city, late afternoon",1
A small black CHOPPER with doorless openings on either side ENTERS FRAME,1
INT,0
HELICOPTER - DAY,5
"GREER is beside a PILOT, a handsome Hispanic surrie named",1
LOPEZ,1
Greer shouts over the BLADE ROAR,1
GREER,2
We're close! Noise suppression!,3
"LOPEZ nods, hits a couple of switches",1
THE LOUD THROB becomes a barely audible WHIRR,1
We hear PETERS' VOICE over the radio,1
PETERS (FILTER),2
"Got a hit on the bike, half a mile from the rez, check your screen",3
"ON THE CHOPPER DASH, A GPS DISPLAY of the nearby neighborhood, a BLINKING DOT a short distance away",1
PETERS (FILTER) (CONT'D),2
Baltimore PD's sending back-up,3
"You can't fly over Dread territory, you know",3
We don't,3
HAVE JURISDICTION--,1
"Greer clicks off the radio, turns to Lopez",1
GREER,2
"Ignore her, Lopez",3
Get us as close as you can,3
LOPEZ grins--and pushes the stick hard--,1
EXT,0
BALTIMORE - DAY,5
THE CHOPPER banks and swoops almost silently,1
TNT. FBI BUILDING/SURVEILLANCE CENTER - DAY,5
BOBBY glances over at PETERS as she monitors a GPS SCREEN and various INSET VIDEO FEEDS,1
He continues to work as he flirts with her,1
BOBBY,2
You really look like your surrie?,3
(CONTINUED),4
,0
,0
,0
,0
43,0
CONTINUED:,0
"PETERS throws him a glare, turns back to her work",1
BOBBY (CONT'D),2
Don't be so touchy,3
I'm engaged to B-47 down there,3
He points to one of the many identical female DRONES buzzing along the tracks,1
PETERS smiles,1
EXT,0
BALTIMORE SLUMS - DUSK,5
STRICKLAND moves briskly on his BIKE,1
He glances in his,1
MIRROR and sees--,1
#NAME?,1
He hits the THROTTLE,1
"ANOTHER COP CAR roars around the corner ahead of him, SQUAWKS the SIREN",1
"STRICKLAND changes direction, veers into a narrow alley",1
INT,0
HELICOPTER - DUSK,5
"LOPEZ and GREER are directly overhead, watching",1
STRICKLAND maneuver his bike quickly into the alley,1
EXT,0
SLUM ALLEY - DUSK,5
"The alley is a DEAD END, a FENCE blocking the exit",1
"STRICKLAND skids the bike into a CRASHING STOP, knocking over piles of GARBAGE",1
"A SQUAD CAR barely clears the walls on either side, pursuing",1
"It stops at a narrowing space, cops squeeze out either door, aiming GUNS",1
COP,2
Freeze!,3
"STRICKLAND stumbles away from his bike, into an alcove",1
"The cops approach, guns ready",1
"STRICKLAND yanks off his helmet, pulls his ominous DEVICE from his pocket",1
"Without poking his head out, he aims it in the cops direction",1
He PRESSES A BUTTON,1
"A row of RED DIODES GLOW on the device as he sweeps it across the alley, but it emits no projectiles and makes no sound",1
COP #1 is closer-- his GLASS EYES SHATTER,1
(CONTINUED),4
,0
,0
,0
,0
44,0
CONTINUED:,0
"COP #2 drops his weapon, staggers backward and falls, clutching his head",1
INT,0
HELICOPTER - DUSK,5
"GREER has seen this, horrified",3
GREER,2
"Jesus, what is that?",3
"STRICKLAND is on the run again, scaling the fence",1
He hasn't spotted the chopper,1
GREER looks in the direction he's heading--,1
"A HUGE CHAIN-LINK FENCE, topped with barbed wire, stretching across the whole city, just a hundred yards away",1
"PORTRAITS of the PROPHET (the man we heard on the radio), long-haired and bearded, adorn the fence",1
"There's a GATE, with two GUARDS checking those entering, one or two people are waiting",1
GREER (CONT'D),2
"He gets through the gate, we can't touch him",3
"GREER readies a RIFLE with a SCOPE, loads a TRANQUILIZER",1
DART into the chamber,1
LOPEZ maneuvers to give Greer an angle out the chopper's side,1
EXT,0
SLUM ALLEY - DUSK,5
STRICKLAND looks up to see GREER taking aim from the silent chopper,1
He leaps for cover behind a dumpster as--,1
"GREER FIRES a DART, which RICOCHETS off the DUMPSTER",1
STRICKLAND scrambles around a corner,1
INT,0
HELICOPTER - DUSK,5
"LOPEZ turns the bird forward to pursue, as GREER reloads",1
They round the corner,1
No sign of Strickland on the pavement,1
"GREER looks to his left, beyond the PILOT--",1
"STRICKLAND has scaled a fire escape, aiming the DEVICE right at Lopez",1
Greer sees what's about to happen--,1
GREER,2
"Pull up, Lopez, pull up!",3
